id_incidencia,uuid_origen,codi_centre,codi_tipus,nif_empresa,id_data_obertura,id_data_restabliment,estat,canal_entrada,codi_sla,data_obertura,data_assignacio,data_restabliment,data_resolucio_definitiva,data_limit_sla,num_incidencies,cost_estimat,cost_real,cost_ma_obra,cost_materials,num_actuacions,hores_treball,hores_fins_restabliment,hores_fins_definitiva,sla_hores,requereix_seguretat,interromp_activitat,compleix_sla,ha_calgut_reparacio_posterior,esta_tancada,compleix_sla_int,esta_tancada_int
39163,2c51aa81-d702-c1ef-3a8a-135bbae198d6,08072619,CLI-003,B61234567,20250605,20250607.0,TANCADA,WEB,NORMAL,2025-06-05 11:06:00+00:00,2025-06-05 13:48:38.213280+00:00,2025-06-07 01:19:17.235562+00:00,2025-06-07 01:19:17.235562+00:00,2025-06-10 11:06:00+00:00,1,615.98,615.98,357.27,258.71,1,8.15,38.22145432277778,38.22145432277778,120,False,False,True,False,True,1.0,1
39165,7abfdbd2-8ef8-b67e-f8f2-083fe5cc82ef,08072619,ELE-004,B61234567,20250710,20250710.0,TANCADA,TELEFON,NORMAL,2025-07-10 10:35:00+00:00,2025-07-10 13:05:06.236736+00:00,2025-07-10 12:38:25.005530+00:00,2025-07-10 12:38:25.005530+00:00,2025-07-15 10:35:00+00:00,1,87.03,87.03,50.48,36.55,1,7.31,2.0569459805555557,2.0569459805555557,120,False,False,True,False,True,1.0,1
39166,732bece5-953d-75b3-361f-fec338ca8ad5,08072619,CLI-001,B61234567,20260506,20260506.0,TANCADA,TELEFON,URGENT,2026-05-06 11:19:00+00:00,2026-05-06 16:14:06.834758+00:00,2026-05-06 19:43:14.763046+00:00,2026-05-06 19:43:14.763046+00:00,2026-05-07 11:19:00+00:00,1,859.01,859.01,498.23,360.78,1,7.55,8.404100846111112,8.404100846111112,24,False,True,True,False,True,1.0,1
39167,3a3740ac-6ad6-3c69-fca5-c8b36d5781dd,08072619,ELE-004,B61234567,20241108,20241111.0,RESOLTA,WEB,NORMAL,2024-11-08 16:29:00+00:00,2024-11-08 21:15:23.198425+00:00,2024-11-11 07:02:35.755750+00:00,2024-11-11 07:02:35.755750+00:00,2024-11-13 16:29:00+00:00,1,195.01,195.01,113.11,81.9,1,7.17,62.559932152777776,62.559932152777776,120,False,False,True,False,True,1.0,1
39168,12120012-bc22-2477-2210-df54f47182de,08072619,FON-001,B61234567,20250109,20250118.0,TANCADA,INSPECCIO,NORMAL,2025-01-09 14:13:00+00:00,2025-01-09 16:53:45.411535+00:00,2025-01-18 20:31:49.277397+00:00,2025-01-18 20:31:49.277397+00:00,2025-01-14 14:13:00+00:00,1,79.85,79.85,46.31,33.54,1,3.05,222.31368816583333,222.31368816583333,120,False,False,False,False,True,0.0,1
39169,7eb2ba38-4f0c-9d32-7e65-52d85f6af163,08072619,CLI-003,B61234567,20260317,20260320.0,TANCADA,WEB,URGENT,2026-03-17 18:58:00+00:00,2026-03-17 23:52:40.496585+00:00,2026-03-20 09:37:09.069340+00:00,2026-04-26 08:33:53.552396+00:00,2026-03-18 18:58:00+00:00,1,311.57,420.62,243.96,176.66,2,9.71,62.65251926111111,949.5982089988889,24,False,True,False,True,True,0.0,1
39170,5d48a951-2a6b-8ed1-c157-2954184f79b7,08072619,CLI-001,B61234567,20240123,20240124.0,TANCADA,TELEFON,NORMAL,2024-01-23 17:43:00+00:00,2024-01-23 18:18:21.012158+00:00,2024-01-24 01:51:00.818432+00:00,2024-01-24 01:51:00.818432+00:00,2024-01-28 17:43:00+00:00,1,1211.72,1211.72,702.8,508.92,1,1.25,8.133560675555556,8.133560675555556,120,False,False,True,False,True,1.0,1
39171,bf72d753-e678-2020-7efb-110f4e60d22a,08072619,CLI-003,B61234567,20241029,20241029.0,TANCADA,INSPECCIO,NORMAL,2024-10-29 10:47:00+00:00,2024-10-29 16:20:29.394795+00:00,2024-10-29 17:34:17.927557+00:00,2024-10-29 17:34:17.927557+00:00,2024-11-03 10:47:00+00:00,1,318.8,318.8,184.9,133.9,1,8.21,6.788313210277778,6.788313210277778,120,False,False,True,False,True,1.0,1
39172,283c6798-9913-3a56-159e-4d410194d4e7,08072619,EST-001,B61234567,20231103,20231104.0,TANCADA,TELEFON,URGENT,2023-11-03 14:26:00+00:00,2023-11-03 19:18:59.764512+00:00,2023-11-04 11:00:57.916263+00:00,2023-11-04 11:00:57.916263+00:00,2023-11-04 14:26:00+00:00,1,1741.03,1741.03,1009.8,731.23,1,8.33,20.5827545175,20.5827545175,24,False,True,True,False,True,1.0,1
39174,9c651644-b44b-0a7a-a8ee-f2ae78162df9,08072619,EST-002,B61234567,20231013,20231020.0,RESOLTA,WEB,NORMAL,2023-10-13 11:24:00+00:00,2023-10-13 13:17:58.207766+00:00,2023-10-20 01:50:29.123964+00:00,2023-10-20 01:50:29.123964+00:00,2023-10-18 11:24:00+00:00,1,1483.15,1483.15,860.23,622.92,1,7.4,158.44142332333334,158.44142332333334,120,False,False,False,False,True,0.0,1
39176,0d17b252-aa88-bfd2-9cc6-8f09df15d2ed,08072619,PAL-002,B61234567,20231221,20231225.0,TANCADA,WEB,NORMAL,2023-12-21 14:48:00+00:00,2023-12-21 19:22:17.737113+00:00,2023-12-25 11:13:51.819516+00:00,2023-12-25 11:13:51.819516+00:00,2023-12-26 14:48:00+00:00,1,858.3,858.3,497.81,360.49,1,8.68,92.43106097666667,92.43106097666667,120,False,False,True,False,True,1.0,1
39177,105e0930-9c79-e178-10e4-41952566783d,08072619,FON-003,B61234567,20240307,20240309.0,TANCADA,WEB,NORMAL,2024-03-07 08:24:00+00:00,2024-03-07 12:22:21.330266+00:00,2024-03-09 17:16:12.473190+00:00,2024-03-09 17:16:12.473190+00:00,2024-03-12 08:24:00+00:00,1,65.16,65.16,37.79,27.37,1,5.33,56.870131441666665,56.870131441666665,120,False,False,True,False,True,1.0,1
39184,1015767b-684a-805b-4c9e-9721aa68695d,08072619,PAL-002,B61234567,20240222,20240223.0,TANCADA,TELEFON,NORMAL,2024-02-22 14:53:00+00:00,2024-02-22 20:01:18.388076+00:00,2024-02-23 13:07:14.111651+00:00,2024-02-23 13:07:14.111651+00:00,2024-02-27 14:53:00+00:00,1,548.24,548.24,317.98,230.26,1,4.78,22.237253236388888,22.237253236388888,120,False,False,True,False,True,1.0,1
39187,5fe7059d-73b5-72ee-ed34-04045c396031,08072619,EST-003,B61234567,20260523,20260523.0,TANCADA,TELEFON,NORMAL,2026-05-23 15:43:00+00:00,2026-05-23 17:17:07.567800+00:00,2026-05-23 18:42:50.253980+00:00,2026-05-23 18:42:50.253980+00:00,2026-05-28 15:43:00+00:00,1,2055.3,2055.3,1192.07,863.23,1,4.53,2.997292772222222,2.997292772222222,120,False,False,True,False,True,1.0,1
39188,60b0dcd9-e541-ba30-2563-ad7931d33718,08072619,PAL-001,B61234567,20250327,20250401.0,RESOLTA,WEB,NORMAL,2025-03-27 18:21:00+00:00,2025-03-27 18:39:00.023138+00:00,2025-04-01 14:55:24.484352+00:00,2025-04-01 14:55:24.484352+00:00,2025-04-01 18:21:00+00:00,1,594.6,594.6,344.87,249.73,1,6.33,116.57346787555555,116.57346787555555,120,False,False,True,False,True,1.0,1
39190,8c70cc86-23e3-62ef-0630-7a55189e39d2,08072620,ELE-004,B60123456,20250307,20250312.0,TANCADA,TELEFON,NORMAL,2025-03-07 14:39:00+00:00,2025-03-07 16:33:33.190775+00:00,2025-03-12 02:38:26.714044+00:00,2025-03-12 02:38:26.714044+00:00,2025-03-12 14:39:00+00:00,1,40.64,40.64,23.57,17.07,1,4.1,107.9907539011111,107.9907539011111,120,False,False,True,False,True,1.0,1
39193,028e6c4b-ec06-374c-3667-43fa808b6980,08072620,FUS-003,B60123456,20260202,20260203.0,TANCADA,WEB,NORMAL,2026-02-02 18:04:00+00:00,2026-02-02 22:10:06.447545+00:00,2026-02-03 17:49:22.474117+00:00,2026-02-03 17:49:22.474117+00:00,2026-02-07 18:04:00+00:00,1,196.11,196.11,113.74,82.37,1,2.72,23.75624281027778,23.75624281027778,120,False,False,True,False,True,1.0,1
39194,d0f3dcbf-c53a-2eaf-6ffc-6df9a26f7448,08072620,PAL-002,B60123456,20250513,20250513.0,TANCADA,TELEFON,NORMAL,2025-05-13 07:08:00+00:00,2025-05-13 08:45:22.162657+00:00,2025-05-13 12:52:34.345171+00:00,2025-05-13 12:52:34.345171+00:00,2025-05-18 07:08:00+00:00,1,696.86,696.86,404.18,292.68,1,2.31,5.742873658611111,5.742873658611111,120,False,False,True,False,True,1.0,1
39197,ea1d494b-5970-ca73-4d6a-e1642b4b5d9a,08072620,FON-003,B60123456,20240924,20240925.0,TANCADA,INSPECCIO,NORMAL,2024-09-24 13:53:00+00:00,2024-09-24 16:38:35.004034+00:00,2024-09-25 08:43:03.380429+00:00,2024-09-25 08:43:03.380429+00:00,2024-09-29 13:53:00+00:00,1,115.0,115.0,66.7,48.3,1,1.18,18.83427234138889,18.83427234138889,120,False,False,True,False,True,1.0,1
39199,08addb93-e528-5bb4-30c0-c2dd2f5e158d,08072620,FON-002,B60123456,20231003,20231009.0,TANCADA,TELEFON,NORMAL,2023-10-03 11:50:00+00:00,2023-10-03 16:53:01.572597+00:00,2023-10-09 09:34:21.786652+00:00,2023-10-09 09:34:21.786652+00:00,2023-10-08 11:50:00+00:00,1,219.22,219.22,127.15,92.07,1,7.07,141.73938518111112,141.73938518111112,120,False,False,False,False,True,0.0,1
39200,c4df8673-6fd5-b093-b392-b94146d32105,08072620,CLI-004,B60123456,20250630,20250701.0,RESOLTA,TELEFON,URGENT,2025-06-30 14:23:00+00:00,2025-06-30 18:38:21.500135+00:00,2025-07-01 13:50:27.994020+00:00,2025-08-20 19:10:16.895377+00:00,2025-07-01 14:23:00+00:00,1,363.89,491.25,284.93,206.32,2,8.19,23.45777611666667,1228.7880264936111,24,False,True,True,True,True,1.0,1
39201,3937df8d-82c1-eca3-e88f-656d5e62ffd3,08072620,FON-005,B60123456,20241219,20241221.0,TANCADA,WEB,NORMAL,2024-12-19 17:15:00+00:00,2024-12-19 20:16:28.104443+00:00,2024-12-21 09:49:26.281446+00:00,2024-12-21 09:49:26.281446+00:00,2024-12-24 17:15:00+00:00,1,175.21,175.21,101.62,73.59,1,0.93,40.57396706833333,40.57396706833333,120,False,False,True,False,True,1.0,1
39204,10ad4d68-d8eb-f383-9655-cd4fa4dd5499,08072620,ELE-004,B60123456,20250403,20250408.0,TANCADA,TELEFON,NORMAL,2025-04-03 08:09:00+00:00,2025-04-03 08:51:35.159279+00:00,2025-04-08 01:20:30.691518+00:00,2025-04-08 01:20:30.691518+00:00,2025-04-08 08:09:00+00:00,1,65.41,65.41,37.94,27.47,1,8.56,113.191858755,113.191858755,120,False,False,True,False,True,1.0,1
39206,42094abc-39ce-2eb4-9006-290627ced73a,08072620,FON-003,B60123456,20231025,20231028.0,TANCADA,WEB,NORMAL,2023-10-25 07:39:00+00:00,2023-10-25 12:30:10.657086+00:00,2023-10-28 08:29:17.012767+00:00,2023-10-28 08:29:17.012767+00:00,2023-10-30 07:39:00+00:00,1,117.03,117.03,67.88,49.15,1,4.2,72.83805910194444,72.83805910194444,120,False,False,True,False,True,1.0,1
39208,56e01520-42ae-3a08-547c-74017de4a656,08072620,ELE-002,B60123456,20260305,20260305.0,RESOLTA,TELEFON,NORMAL,2026-03-05 09:02:00+00:00,2026-03-05 10:58:58.188434+00:00,2026-03-05 22:23:15.084948+00:00,2026-03-05 22:23:15.084948+00:00,2026-03-10 09:02:00+00:00,1,53.42,53.42,30.98,22.44,1,1.15,13.354190263333333,13.354190263333333,120,False,False,True,False,True,1.0,1
39209,77f7c247-d757-3955-ad3f-27d06b9ff328,08072620,CLI-005,B60123456,20250917,20250918.0,TANCADA,INSPECCIO,NORMAL,2025-09-17 12:20:00+00:00,2025-09-17 17:03:03.735112+00:00,2025-09-18 15:35:16.546835+00:00,2025-09-18 15:35:16.546835+00:00,2025-09-22 12:20:00+00:00,1,129.48,129.48,75.1,54.38,1,5.26,27.254596343055557,27.254596343055557,120,False,False,True,False,True,1.0,1
39210,3efbd15a-cb1e-5545-6d65-ef082beaf3eb,08072620,CLI-002,B60123456,20231228,20231229.0,TANCADA,WEB,NORMAL,2023-12-28 14:14:00+00:00,2023-12-28 19:26:42.128216+00:00,2023-12-29 09:08:06.842591+00:00,2023-12-29 09:08:06.842591+00:00,2024-01-02 14:14:00+00:00,1,134.57,134.57,78.05,56.52,1,7.08,18.90190071972222,18.90190071972222,120,False,False,True,False,True,1.0,1
39211,65d12ebb-a8f3-1fca-4ca6-1df807b5ea0c,08072620,CLI-001,B60123456,20231016,20231017.0,TANCADA,WEB,URGENT,2023-10-16 14:28:00+00:00,2023-10-16 19:46:17.861468+00:00,2023-10-17 01:50:46.281103+00:00,2023-11-08 20:59:30.822830+00:00,2023-10-17 14:28:00+00:00,1,616.48,832.25,482.71,349.54,2,13.34,11.379522528611112,558.5252285638888,24,False,True,True,True,True,1.0,1
39214,67802cce-36bd-4e2f-43bb-07ba74af44aa,08072620,FON-002,B60123456,20240320,20240324.0,TANCADA,WEB,NORMAL,2024-03-20 11:18:00+00:00,2024-03-20 12:27:14.345754+00:00,2024-03-24 05:02:21.119799+00:00,2024-03-24 05:02:21.119799+00:00,2024-03-25 11:18:00+00:00,1,154.8,154.8,89.78,65.02,1,6.79,89.73919994416667,89.73919994416667,120,False,False,True,False,True,1.0,1
39217,de321989-fdeb-f0d9-7520-15bafda31f99,08072620,CLI-002,B60123456,20241114,20241117.0,RESOLTA,SENSOR,NORMAL,2024-11-14 11:38:00+00:00,2024-11-14 16:25:46.605732+00:00,2024-11-17 19:52:19.368492+00:00,2024-11-17 19:52:19.368492+00:00,2024-11-19 11:38:00+00:00,1,140.12,140.12,81.27,58.85,1,4.27,80.23871347,80.23871347,120,False,False,True,False,True,1.0,1
39219,933bf47a-9ba9-64f1-9d6d-2f340ec5ea16,08072620,CLI-001,B60123456,20241112,20241112.0,TANCADA,TELEFON,URGENT,2024-11-12 08:47:00+00:00,2024-11-12 13:55:18.885768+00:00,2024-11-12 18:09:27.279063+00:00,2024-12-24 19:43:46.759653+00:00,2024-11-13 08:47:00+00:00,1,1251.67,1689.76,980.06,709.7,2,4.62,9.374244184166667,1018.9463221258334,24,False,True,True,True,True,1.0,1
39222,298e825b-757e-323e-f2e9-c37d52f6c22a,08072620,EST-002,B60123456,20250127,20250127.0,TANCADA,WEB,URGENT,2025-01-27 14:00:00+00:00,2025-01-27 19:24:29.392185+00:00,2025-01-27 17:27:41.128195+00:00,2025-02-08 18:56:21.001816+00:00,2025-01-28 14:00:00+00:00,1,683.0,922.05,534.79,387.26,2,7.17,3.461424498611111,292.93916717111114,24,False,True,True,True,True,1.0,1
39223,54b806c6-9b10-7f59-4d4a-bbfe63da443d,08072620,CLI-002,B60123456,20260416,20260425.0,TANCADA,WEB,NORMAL,2026-04-16 18:13:00+00:00,2026-04-16 20:14:59.862062+00:00,2026-04-25 20:12:02.873905+00:00,2026-04-25 20:12:02.873905+00:00,2026-04-21 18:13:00+00:00,1,311.38,311.38,180.6,130.78,1,1.28,217.98413164027778,217.98413164027778,120,False,False,False,False,True,0.0,1
39224,a7bbd525-9afd-f0a3-200f-6ebe4cdd49b0,08072620,FON-001,B60123456,20260320,20260323.0,RESOLTA,INSPECCIO,NORMAL,2026-03-20 13:38:00+00:00,2026-03-20 18:41:19.562688+00:00,2026-03-23 08:52:55.480246+00:00,2026-03-23 08:52:55.480246+00:00,2026-03-25 13:38:00+00:00,1,343.31,343.31,199.12,144.19,1,8.62,67.24874451277778,67.24874451277778,120,False,False,True,False,True,1.0,1
39226,c355666c-4a49-6a28-228b-70993a43800e,08072620,FON-003,B60123456,20240622,20240627.0,RESOLTA,WEB,NORMAL,2024-06-22 07:05:00+00:00,2024-06-22 08:42:09.148420+00:00,2024-06-27 02:22:25.051068+00:00,2024-06-27 02:22:25.051068+00:00,2024-06-27 07:05:00+00:00,1,255.43,255.43,148.15,107.28,1,4.66,115.29029196333333,115.29029196333333,120,False,False,True,False,True,1.0,1
39228,f3c934d5-8776-aef5-7f7d-c747f84938e1,08072620,ELE-004,B60123456,20251215,20251216.0,TANCADA,WEB,NORMAL,2025-12-15 09:41:00+00:00,2025-12-15 13:45:36.722103+00:00,2025-12-16 05:45:24.092341+00:00,2025-12-16 05:45:24.092341+00:00,2025-12-20 09:41:00+00:00,1,113.7,113.7,65.95,47.75,1,6.45,20.07335898361111,20.07335898361111,120,False,False,True,False,True,1.0,1
39231,4341b7fe-2b11-9257-ba80-b00654cc8758,08072620,PAL-002,B60123456,20251121,20251125.0,RESOLTA,INSPECCIO,NORMAL,2025-11-21 13:59:00+00:00,2025-11-21 17:53:21.342937+00:00,2025-11-25 21:59:05.050595+00:00,2025-11-25 21:59:05.050595+00:00,2025-11-26 13:59:00+00:00,1,408.91,408.91,237.17,171.74,1,7.72,104.00140294305555,104.00140294305555,120,False,False,True,False,True,1.0,1
39232,113668f6-b982-0986-57af-6d3173066a84,08072620,PAL-002,B60123456,20241213,20241227.0,TANCADA,TELEFON,NORMAL,2024-12-13 08:45:00+00:00,2024-12-13 11:39:43.332584+00:00,2024-12-27 08:39:55.009825+00:00,2024-12-27 08:39:55.009825+00:00,2024-12-18 08:45:00+00:00,1,496.1,496.1,287.74,208.36,1,1.48,335.91528050694444,335.91528050694444,120,False,False,False,False,True,0.0,1
39234,4a746dbd-46c3-3e4e-e3ea-46627bf3137c,08072620,CLI-003,B60123456,20250207,20250208.0,RESOLTA,SENSOR,URGENT,2025-02-07 12:35:00+00:00,2025-02-07 17:44:12.809678+00:00,2025-02-08 11:42:58.224418+00:00,2025-03-16 15:53:56.453353+00:00,2025-02-08 12:35:00+00:00,1,466.76,630.12,365.47,264.65,2,9.47,23.13284011611111,891.3156814869444,24,False,True,True,True,True,1.0,1
39235,b6ad44e3-c45c-33b0-ad62-86a60a6fcd8f,08072620,FON-001,B60123456,20250430,20250501.0,TANCADA,WEB,NORMAL,2025-04-30 15:33:00+00:00,2025-04-30 19:33:52.591990+00:00,2025-05-01 14:21:20.418176+00:00,2025-05-01 14:21:20.418176+00:00,2025-05-05 15:33:00+00:00,1,234.15,234.15,135.81,98.34,1,2.94,22.805671715555555,22.805671715555555,120,False,False,True,False,True,1.0,1
39238,a43088a2-e376-cc61-3b19-160c3ea8fde7,08072620,ELE-002,B60123456,20241218,20241219.0,TANCADA,TELEFON,URGENT,2024-12-18 13:39:00+00:00,2024-12-18 14:56:47.065408+00:00,2024-12-19 11:19:49.193753+00:00,2024-12-19 11:19:49.193753+00:00,2024-12-19 13:39:00+00:00,1,75.64,75.64,43.87,31.77,1,3.43,21.680331598055556,21.680331598055556,24,True,True,True,False,True,1.0,1
39240,edfe38b3-0bc9-e2a1-d778-121e5dd8468f,08072620,CLI-003,B60123456,20250516,20250518.0,TANCADA,TELEFON,URGENT,2025-05-16 10:48:00+00:00,2025-05-16 16:30:42.893592+00:00,2025-05-18 10:16:20.889385+00:00,2025-05-18 10:16:20.889385+00:00,2025-05-17 10:48:00+00:00,1,556.99,556.99,323.05,233.94,1,1.0,47.47246927361111,47.47246927361111,24,False,True,False,False,True,0.0,1
39241,a0446f0d-f22c-7409-11ad-cd738c4616fa,08072620,ELE-002,B60123456,20250919,20250921.0,RESOLTA,SENSOR,NORMAL,2025-09-19 10:48:00+00:00,2025-09-19 12:36:11.127112+00:00,2025-09-21 16:18:40.893237+00:00,2025-09-21 16:18:40.893237+00:00,2025-09-24 10:48:00+00:00,1,89.13,89.13,51.7,37.43,1,8.16,53.5113592325,53.5113592325,120,False,False,True,False,True,1.0,1
39245,0af29946-e566-deb5-8bca-13c12f07051a,08072668,FUS-002,B62345678,20250720,20250721.0,TANCADA,INSPECCIO,URGENT,2025-07-20 15:04:00+00:00,2025-07-20 20:59:35.616900+00:00,2025-07-21 13:41:22.858648+00:00,2025-07-21 13:41:22.858648+00:00,2025-07-21 15:04:00+00:00,1,242.33,242.33,140.55,101.78,1,2.82,22.62301629111111,22.62301629111111,24,True,True,True,False,True,1.0,1
39247,efdee758-4e7a-11ca-43f9-5b8d38b7b41d,08072668,CLI-005,B62345678,20260218,20260219.0,TANCADA,TELEFON,NORMAL,2026-02-18 18:52:00+00:00,2026-02-18 23:33:39.599373+00:00,2026-02-19 12:27:38.170736+00:00,2026-02-19 12:27:38.170736+00:00,2026-02-23 18:52:00+00:00,1,119.36,119.36,69.23,50.13,1,0.69,17.593936315555556,17.593936315555556,120,False,False,True,False,True,1.0,1
39248,63535b69-29b3-ff35-cfd2-1fc49bde3ab2,08072668,FON-002,B62345678,20240212,20240217.0,TANCADA,INSPECCIO,NORMAL,2024-02-12 09:02:00+00:00,2024-02-12 12:34:07.350314+00:00,2024-02-17 03:03:10.550759+00:00,2024-02-17 03:03:10.550759+00:00,2024-02-17 09:02:00+00:00,1,121.04,121.04,70.2,50.84,1,1.44,114.01959743305555,114.01959743305555,120,False,False,True,False,True,1.0,1
39249,1fc27c23-831d-fd1a-4090-4f6297880458,08072668,CLI-001,B62345678,20241128,20241129.0,TANCADA,INSPECCIO,URGENT,2024-11-28 14:49:00+00:00,2024-11-28 19:39:12.368752+00:00,2024-11-29 00:36:41.389634+00:00,2024-11-29 00:36:41.389634+00:00,2024-11-29 14:49:00+00:00,1,2098.12,2098.12,1216.91,881.21,1,4.43,9.794830453888888,9.794830453888888,24,False,True,True,False,True,1.0,1
39251,8967be0e-f323-2f3f-7dac-3bc13bd652dd,08072668,PAL-002,B62345678,20251226,20251229.0,TANCADA,TELEFON,NORMAL,2025-12-26 09:50:00+00:00,2025-12-26 13:04:07.418631+00:00,2025-12-29 00:48:33.458320+00:00,2025-12-29 00:48:33.458320+00:00,2025-12-31 09:50:00+00:00,1,886.02,886.02,513.89,372.13,1,2.55,62.97596064444444,62.97596064444444,120,False,False,True,False,True,1.0,1
39252,5e848113-39f4-f36a-6a94-afc936760e26,08072668,ELE-002,B62345678,20240513,20240514.0,TANCADA,SENSOR,NORMAL,2024-05-13 13:16:00+00:00,2024-05-13 14:33:21.487095+00:00,2024-05-14 00:49:33.619732+00:00,2024-05-14 00:49:33.619732+00:00,2024-05-18 13:16:00+00:00,1,112.83,112.83,65.44,47.39,1,6.97,11.559338814444445,11.559338814444445,120,False,False,True,False,True,1.0,1
39253,1011df45-65c4-8120-3d43-eedc32a2584f,08072668,PAL-001,B62345678,20260416,20260416.0,TANCADA,WEB,URGENT,2026-04-16 14:03:00+00:00,2026-04-16 17:43:12.976007+00:00,2026-04-16 19:45:47.478700+00:00,2026-04-16 19:45:47.478700+00:00,2026-04-17 14:03:00+00:00,1,419.75,419.74,243.45,176.29,1,8.77,5.713188527777778,5.713188527777778,24,True,True,True,False,True,1.0,1
39254,59493323-1d48-50dc-2c33-5ee5e1ee6392,08072668,PAL-002,B62345678,20250604,20250605.0,TANCADA,TELEFON,NORMAL,2025-06-04 08:03:00+00:00,2025-06-04 08:24:47.434599+00:00,2025-06-05 19:58:28.822685+00:00,2025-06-05 19:58:28.822685+00:00,2025-06-09 08:03:00+00:00,1,422.75,422.75,245.19,177.56,1,3.73,35.92467296805555,35.92467296805555,120,False,False,True,False,True,1.0,1
39256,b3cd3ad6-28b4-32db-6892-b4caa3c2b651,08072668,CLI-003,B62345678,20241022,20241025.0,RESOLTA,TELEFON,NORMAL,2024-10-22 11:29:00+00:00,2024-10-22 17:17:51.075420+00:00,2024-10-25 18:13:14.932006+00:00,2024-10-25 18:13:14.932006+00:00,2024-10-27 11:29:00+00:00,1,793.25,793.24,460.08,333.16,1,5.03,78.73748111277777,78.73748111277777,120,False,False,True,False,True,1.0,1
39257,a453b8c2-348d-2f10-0a46-c3b403087a24,08072668,FON-005,B62345678,20251013,20251018.0,TANCADA,TELEFON,NORMAL,2025-10-13 11:16:00+00:00,2025-10-13 14:16:48.803620+00:00,2025-10-18 17:32:48.890643+00:00,2025-10-18 17:32:48.890643+00:00,2025-10-18 11:16:00+00:00,1,451.15,451.15,261.67,189.48,1,4.61,126.28024740083333,126.28024740083333,120,False,False,False,False,True,0.0,1
39259,0cb31474-f009-996f-cb9b-a3642833057b,08072668,ELE-002,B62345678,20260330,20260404.0,TANCADA,TELEFON,NORMAL,2026-03-30 16:29:00+00:00,2026-03-30 18:47:19.884395+00:00,2026-04-04 01:39:34.611616+00:00,2026-04-04 01:39:34.611616+00:00,2026-04-04 16:29:00+00:00,1,96.91,96.91,56.21,40.7,1,8.65,105.17628100444445,105.17628100444445,120,False,False,True,False,True,1.0,1
39261,2c0839ac-345b-b457-5e84-4eab478dcbf1,08072668,PAL-001,B62345678,20260611,20260612.0,TANCADA,WEB,URGENT,2026-06-11 13:18:00+00:00,2026-06-11 14:05:04.096924+00:00,2026-06-12 07:56:13.632516+00:00,2026-06-12 07:56:13.632516+00:00,2026-06-12 13:18:00+00:00,1,226.6,226.6,131.43,95.17,1,7.35,18.637120143333334,18.637120143333334,24,True,False,True,False,True,1.0,1
39268,ceab0ff7-25fb-6b7b-7f91-f74d18ddbb6f,08072668,FON-002,B62345678,20231024,20231025.0,TANCADA,TELEFON,NORMAL,2023-10-24 16:04:00+00:00,2023-10-24 20:34:37.938126+00:00,2023-10-25 10:04:36.416488+00:00,2023-10-25 10:04:36.416488+00:00,2023-10-29 16:04:00+00:00,1,134.53,134.53,78.03,56.5,1,4.57,18.01011569111111,18.01011569111111,120,False,False,True,False,True,1.0,1
39270,0556b317-21a8-9e79-40f3-97e8cbfc069a,08072668,PAL-004,B62345678,20241025,20241026.0,TANCADA,TELEFON,URGENT,2024-10-25 18:59:00+00:00,2024-10-25 21:09:19.135599+00:00,2024-10-26 02:58:07.876803+00:00,2024-10-26 02:58:07.876803+00:00,2024-10-26 18:59:00+00:00,1,119.41,119.41,69.26,50.15,1,6.37,7.985521334166667,7.985521334166667,24,True,False,True,False,True,1.0,1
39271,c0465de2-fb04-c332-8a24-23f2dee77235,08072668,CLI-003,B62345678,20260525,20260528.0,RESOLTA,INSPECCIO,NORMAL,2026-05-25 08:21:00+00:00,2026-05-25 10:16:42.463008+00:00,2026-05-28 00:47:46.312217+00:00,2026-05-28 00:47:46.312217+00:00,2026-05-30 08:21:00+00:00,1,345.18,345.18,200.2,144.98,1,4.9,64.44619783805555,64.44619783805555,120,False,False,True,False,True,1.0,1
39273,3576e436-4b97-8d42-0395-34212c34a086,08072668,FON-001,B62345678,20231003,20231005.0,TANCADA,WEB,NORMAL,2023-10-03 13:42:00+00:00,2023-10-03 16:09:15.067487+00:00,2023-10-05 07:41:34.920316+00:00,2023-10-05 07:41:34.920316+00:00,2023-10-08 13:42:00+00:00,1,278.39,278.39,161.47,116.92,1,5.54,41.993033421111114,41.993033421111114,120,False,False,True,False,True,1.0,1
39277,c703f4ff-973d-c8bd-6152-b5eeb85efe3f,08072668,EST-001,B62345678,20260323,20260323.0,RESOLTA,TELEFON,URGENT,2026-03-23 13:43:00+00:00,2026-03-23 14:16:27.687718+00:00,2026-03-23 20:23:53.940638+00:00,2026-04-20 09:30:43.815396+00:00,2026-03-24 13:43:00+00:00,1,1172.42,1582.77,918.0,664.77,2,13.86,6.681650177222222,667.7955042766666,24,True,False,True,True,True,1.0,1
39278,fe3582cc-3423-f208-19b8-ecc938433731,08072668,CLI-002,B62345678,20260109,20260123.0,TANCADA,TELEFON,NORMAL,2026-01-09 14:59:00+00:00,2026-01-09 19:26:13.347995+00:00,2026-01-23 21:45:37.029254+00:00,2026-01-23 21:45:37.029254+00:00,2026-01-14 14:59:00+00:00,1,155.23,155.23,90.03,65.2,1,2.73,342.7769525705556,342.7769525705556,120,False,False,False,False,True,0.0,1
