codi_centre,denominacio,tipus_centre,naturalesa,titularitat,num_ensenyaments,nom_municipi,nom_comarca,provincia,codi_ine,codi_comarca,adreca,codi_postal,latitud,longitud,te_infantil_1c,te_infantil_2c,te_primaria,te_eso,te_batxillerat,te_fp_mitja,te_fp_superior,te_adults,te_especial,any_construccio,antiguitat_anys,superficie_m2,num_alumnes,tram_mida,estat_conservacio
17009850,Escola Les Arrels,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Salt,Gironès,Girona,171557,20,"pl. de Maria Rosa Puig Dalmau, 1",17190,41.972,2.799037,False,True,True,False,False,False,False,False,False,,,,,,
17009862,Esc. de Música Municipal de Santa Cristina d'Aro,ALTRES,Públic,Corporacions Locals,0,Santa Cristina d'Aro,Baix Empordà,Girona,171812,10,"c. Plataneda, s/n",17246,41.8105,2.998025,False,False,False,False,False,False,False,False,False,,,,,,
17009874,Escola Bressol Els Plançons,LLAR_INFANTS,Públic,Corporacions Locals,1,Fontcoberta,Pla de l'Estany,Girona,170715,28,"c. President Cárdenas, 20",17833,42.15087,2.772427,True,False,False,False,False,False,False,False,False,,,,,,
17009898,Institut Escola Lloret de Mar,INSTITUT,Públic,Departament d'Educació i Formació Professional,3,Lloret de Mar,Selva,Girona,170950,34,"c. Santiago de Cuba, s/n",17310,41.69489,2.825964,False,True,True,True,False,False,False,False,False,,,,,,
17009904,Escola Bressol Mas Balmanya,LLAR_INFANTS,Públic,Corporacions Locals,1,Sant Feliu de Guíxols,Baix Empordà,Girona,171609,10,"av. Martí Sureda, s/n",17220,41.78962,3.018599,True,False,False,False,False,False,False,False,False,,,,,,
17009916,Escola Bressol Petits Pescallunes,LLAR_INFANTS,Públic,Corporacions Locals,1,Sant Feliu de Pallerols,Garrotxa,Girona,171616,19,c. de Soler / av. del Brugent,17174,42.07435,2.506179,True,False,False,False,False,False,False,False,False,,,,,,
17009928,Llar d'infants de Ribes de Freser,LLAR_INFANTS,Públic,Corporacions Locals,1,Ribes de Freser,Ripollès,Girona,171450,31,"c. Balandrau, 21",17534,42.309,2.170537,True,False,False,False,False,False,False,False,False,,,,,,
17009931,Llar d'infants Municipal Passet a Passet,LLAR_INFANTS,Públic,Corporacions Locals,1,L'Armentera,Alt Empordà,Girona,170118,02,"c. de la Figuera, s/n",17472,42.16862,3.072437,True,False,False,False,False,False,False,False,False,,,,,,
17009941,Llar inf. rural privada Parc i Joc,LLAR_INFANTS,Privat,Persones Físiques,1,Amer,Selva,Girona,170078,34,"c. Font Alta, 15",17170,42.00907,2.599387,True,False,False,False,False,False,False,False,False,,,,,,
17009953,Aula de Música Municipal de Tossa de Mar,ALTRES,Públic,Corporacions Locals,0,Tossa de Mar,Selva,Girona,172023,34,"av. del Pelegrí, 8",17320,41.71998,2.929386,False,False,False,False,False,False,False,False,False,,,,,,
17009965,Montessori-Palau,INSTITUT,Privat,Societats Mercantils,4,Figueres,Alt Empordà,Girona,170669,02,"ctra. C-260, (Vilatenim-Sud)",17600,42.26604,2.99823,True,True,True,True,False,False,False,False,False,,,,,,
17009989,Llar d'infants Xiquets de Llers,LLAR_INFANTS,Públic,Corporacions Locals,1,Llers,Alt Empordà,Girona,170932,02,"c. Orient, 4",17730,42.29189,2.912215,True,False,False,False,False,False,False,False,False,,,,,,
17009990,Llar d'infants Municipal la gredera del Morrot,LLAR_INFANTS,Públic,Corporacions Locals,1,Olot,Garrotxa,Girona,171143,19,"av. Morrot, 23",17800,42.18741,2.484539,True,False,False,False,False,False,False,False,False,,,,,,
17010001,Escola Bressol L'Olivera,LLAR_INFANTS,Públic,Corporacions Locals,1,Girona,Gironès,Girona,170792,20,"c. Àngel Serradell i Pérez, 8",17003,41.96961,2.826889,True,False,False,False,False,False,False,False,False,,,,,,
17010037,Institut El Bruc,INSTITUT,Públic,Departament d'Educació i Formació Professional,1,Riells i Viabrea,Selva,Girona,171463,34,"c. dels Prats, 2",17404,41.72716,2.541141,False,False,False,True,False,False,False,False,False,,,,,,
17010049,Escola Balandrau,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Girona,Gironès,Girona,170792,20,"ctra. de Talaià, 2",17007,41.99161,2.809495,False,True,True,False,False,False,False,False,False,,,,,,
17010062,Llar d'infants Patuleia,LLAR_INFANTS,Públic,Corporacions Locals,1,Lladó,Alt Empordà,Girona,170887,02,"c. de les Escoles, 2",17745,42.24767,2.815177,True,False,False,False,False,False,False,False,False,,,,,,
17010074,Escola de Dansa Maria Elvira Gili B,ALTRES,Privat,Persones Físiques,0,Girona,Gironès,Girona,170792,20,"c. Ibèria, 5-7, baixos",17005,41.97987,2.814306,False,False,False,False,False,False,False,False,False,,,,,,
17010086,Llar d'infants Ginjoler,LLAR_INFANTS,Públic,Corporacions Locals,1,Calonge i Sant Antoni,Baix Empordà,Girona,170340,10,"c. Gavina, 51",17251,41.85013,3.106699,True,False,False,False,False,False,False,False,False,,,,,,
17010098,CFA de Vidreres,ADULTS,Públic,Corporacions Locals,1,Vidreres,Selva,Girona,172137,34,"c. Orient, 18",17411,41.7884,2.780954,False,False,False,False,False,False,False,True,False,,,,,,
17010104,Llar d'infants de Campllong,LLAR_INFANTS,Públic,Corporacions Locals,1,Campllong,Gironès,Girona,170388,20,"c. Esglèsia, 26",17459,41.89241,2.830938,True,False,False,False,False,False,False,False,False,,,,,,
17010128,Llar d'infants Baldufes,LLAR_INFANTS,Públic,Corporacions Locals,1,Camós,Pla de l'Estany,Girona,170353,28,"c. Cruanyes, s/n",17834,42.09403,2.767822,True,False,False,False,False,False,False,False,False,,,,,,
17010131,Llar d'infants Els Belluguets,LLAR_INFANTS,Públic,Corporacions Locals,1,Cornellà del Terri,Pla de l'Estany,Girona,170561,28,"ctra. de Banyoles, s/n",17844,42.08597,2.814876,True,False,False,False,False,False,False,False,False,,,,,,
17010141,Escola Bressol de l'Escala,LLAR_INFANTS,Públic,Corporacions Locals,1,L'Escala,Alt Empordà,Girona,170622,02,c. de la Teranyina/c. de Figueres,17130,42.1141,3.129075,True,False,False,False,False,False,False,False,False,,,,,,
17010153,Llar d'infants El Petit Llagut,LLAR_INFANTS,Públic,Corporacions Locals,1,Sant Pere Pescador,Alt Empordà,Girona,171788,02,c. Delícies/Marinada (Z.Equip.Nord-Oest),17470,42.19113,3.080975,True,False,False,False,False,False,False,False,False,,,,,,
17010189,Institut Vall de Llémena,INSTITUT,Públic,Departament d'Educació i Formació Professional,2,Sant Gregori,Gironès,Girona,171637,20,"p. Rafel Masó, s/n",17150,41.99126,2.759477,False,False,False,True,False,True,False,False,False,,,,,,
17010207,Llar d'infants El Sorrer,LLAR_INFANTS,Públic,Corporacions Locals,1,Vidreres,Selva,Girona,172137,34,"c. Mediterrània, s/n",17411,41.78741,2.775813,True,False,False,False,False,False,False,False,False,,,,,,
17010219,Llar d'infants de Tortellà,LLAR_INFANTS,Públic,Corporacions Locals,1,Tortellà,Garrotxa,Girona,172001,19,"Camp de Sant Antoni, s/n",17853,42.23657,2.631289,True,False,False,False,False,False,False,False,False,,,,,,
17010220,Llar d'infants El Melic,LLAR_INFANTS,Públic,Corporacions Locals,1,Les Planes d'Hostoles,Garrotxa,Girona,171334,19,"c. Font de l'Àliga,",17172,42.0547,2.547004,True,False,False,False,False,False,False,False,False,,,,,,
17010232,Escola Bressol Quitxalla,LLAR_INFANTS,Públic,Corporacions Locals,1,Vilabertran,Alt Empordà,Girona,172142,02,"c. Santa Maria, 17",17760,42.28283,2.979747,True,False,False,False,False,False,False,False,False,,,,,,
17010244,Llar d'infants La Baldufa,LLAR_INFANTS,Públic,Corporacions Locals,1,Bàscara,Alt Empordà,Girona,170160,02,"av. Alt Empordà, 27",17483,42.15657,2.909701,True,False,False,False,False,False,False,False,False,,,,,,
17010268,EB privada Castells i Cavallers,LLAR_INFANTS,Privat,Societats Mercantils,1,Girona,Gironès,Girona,170792,20,"c. Josep Morató i Grau, 4, baixos",17004,41.97737,2.825466,True,False,False,False,False,False,False,False,False,,,,,,
17010271,Llar d'infants Lilaina,LLAR_INFANTS,Públic,Corporacions Locals,1,Figueres,Alt Empordà,Girona,170669,02,"c. Met Miravitlles, 3",17600,42.25817,2.956012,True,False,False,False,False,False,False,False,False,,,,,,
17010281,Escola Pia de Salt,INSTITUT,Privat,Ordes i Congregacions Catòlics,3,Salt,Gironès,Girona,171557,20,"c. Pla de Salt, 10",17190,41.96763,2.781518,False,True,True,True,False,False,False,False,False,,,,,,
17010293,Llar d'infants de Santa Pau,LLAR_INFANTS,Públic,Corporacions Locals,1,Santa Pau,Garrotxa,Girona,171848,19,"c. Escoles, 26",17811,42.1465,2.57273,True,False,False,False,False,False,False,False,False,,,,,,
17010311,Llar d'infants El Rajolí,LLAR_INFANTS,Públic,Corporacions Locals,1,Bellcaire d'Empordà,Baix Empordà,Girona,170182,10,"c. Travessia Molí, 1",17141,42.07827,3.098057,True,False,False,False,False,False,False,False,False,,,,,,
17010347,Escola Bressol de la Devesa,LLAR_INFANTS,Públic,Corporacions Locals,1,Girona,Gironès,Girona,170792,20,"ptge. Massaguer, 9",17001,41.9838,2.813681,True,False,False,False,False,False,False,False,False,,,,,,
17010360,CIFOG-EGE,FORMACIO_PROFESSIONAL,Privat,Societats Mercantils,1,Girona,Gironès,Girona,170792,20,"ctra. Santa Coloma de Farners, 115",17005,41.95807,2.801446,False,False,False,False,False,False,True,False,False,,,,,,
17010372,Centre de Formació Eqüestre C.A.V.A.,FORMACIO_PROFESSIONAL,Privat,Societats Mercantils,1,Sant Martí Vell,Gironès,Girona,171735,20,"Can Bonic, s/n",17462,42.02909,2.93251,False,False,False,False,False,True,False,False,False,,,,,,
17010384,L'Energia-C.aut.ens.art.pro.de Música Palafrugell,ALTRES,Privat,Societats Mercantils,0,Palafrugell,Baix Empordà,Girona,171175,10,"Pi i Margall,114/Manufactur.Suro,51-67",17200,41.92181,3.164875,False,False,False,False,False,False,False,False,False,,,,,,
17010396,Llar d'infants Municipal de Flaçà,LLAR_INFANTS,Públic,Corporacions Locals,1,Flaçà,Gironès,Girona,170675,20,"Camí de Sant Fermí, s/n",17463,42.04903,2.960053,True,False,False,False,False,False,False,False,False,,,,,,
17010402,Llar d'infants Municipal La Bòbila,LLAR_INFANTS,Públic,Corporacions Locals,1,Corçà,Baix Empordà,Girona,170577,10,"av. de Can Caramany, s/n",17121,41.9885,3.013702,True,False,False,False,False,False,False,False,False,,,,,,
17010414,Institut Ermessenda de Girona,INSTITUT,Públic,Departament d'Educació i Formació Professional,2,Girona,Gironès,Girona,170792,20,"c. Doctor Antic Roca, 38",17003,41.97348,2.823737,False,False,False,True,True,False,False,False,False,,,,,,
17010426,Kreas,FORMACIO_PROFESSIONAL,Privat,Fundacions,1,Olot,Garrotxa,Girona,171143,19,"c. Joan Pere Fontanella, 3",17800,42.18,2.489967,False,False,False,False,False,False,True,False,False,,,,,,
17010438,ETECAM,FORMACIO_PROFESSIONAL,Privat,Fundacions,2,Salt,Gironès,Girona,171557,20,"c. Sant Antoni, 1 (Coma Cros)",17190,41.97751,2.796185,False,False,False,False,False,True,True,False,False,,,,,,
17010441,CFA Nou Girona,ADULTS,Públic,Departament d'Educació i Formació Professional,1,Girona,Gironès,Girona,170792,20,"c. Narcís Xifra i Masmitjà, 43",17005,41.97342,2.809563,False,False,False,False,False,False,False,True,False,,,,,,
17010451,CFA Tramuntana,ADULTS,Públic,Departament d'Educació i Formació Professional,1,Figueres,Alt Empordà,Girona,170669,02,"ctra. Figueres a Llers. GI-P-5106,km 1",17600,42.2864,2.937324,False,False,False,False,False,False,False,True,False,,,,,,
17010475,Llar d'infants L'Oreneta,LLAR_INFANTS,Públic,Corporacions Locals,1,Bolvir,Cerdanya,Lleida,170242,15,"c. dels Estaragalls, 16",17539,42.41998,1.882128,True,False,False,False,False,False,False,False,False,,,,,,
17010499,Aurea,FORMACIO_PROFESSIONAL,Privat,Societats Mercantils,2,Girona,Gironès,Girona,170792,20,"c. Emili Grahit, 2",17001,41.97535,2.817089,False,False,False,False,False,True,True,False,False,,,,,,
17010505,Llar d'infants Municipal de Pals,LLAR_INFANTS,Públic,Corporacions Locals,1,Pals,Baix Empordà,Girona,171241,10,"c. Quermany, s/n",17256,41.96978,3.150283,True,False,False,False,False,False,False,False,False,,,,,,
17010529,EB privada Olot Montessori,LLAR_INFANTS,Privat,Societats Mercantils,2,Olot,Garrotxa,Girona,171143,19,"c. Fontanella, 10, baixos",17800,42.18015,2.489988,True,True,False,False,False,False,False,False,False,,,,,,
17010542,Llar d'infants El Draguiló,LLAR_INFANTS,Públic,Corporacions Locals,1,Sant Jordi Desvalls,Gironès,Girona,171668,20,"C. del Dr. Joher, s/n",17464,42.0689,2.954397,True,False,False,False,False,False,False,False,False,,,,,,
17010554,Llar d'infants Petits Gegants,LLAR_INFANTS,Privat,Societats Mercantils,1,Blanes,Selva,Girona,170237,34,"c. Alfonso Castelao, 29, local",17300,41.67241,2.778803,True,False,False,False,False,False,False,False,False,,,,,,
17010578,Vitae Girona,FORMACIO_PROFESSIONAL,Privat,Societats Mercantils,2,Girona,Gironès,Girona,170792,20,"c. Església de Sant Miquel, 18",17003,41.95769,2.827434,False,False,False,False,False,True,True,False,False,,,,,,
17010581,OMEGA Centre de Formació de Tècnics en equitació,ALTRES,Privat,Altres Titularitats,0,Fornells de la Selva,Gironès,Girona,170736,20,"Veïnat de Can Serra, 15",17458,41.9151,2.796809,False,False,False,False,False,False,False,False,False,,,,,,
17010591,Entrenadors de Futbol i formació,ALTRES,Privat,Persones Físiques,0,Girona,Gironès,Girona,170792,20,"Camí Vells Fornells, 33",17003,41.95094,2.816369,False,False,False,False,False,False,False,False,False,,,,,,
17010611,Esc. de Música Municipal Pere Mercader,ALTRES,Públic,Corporacions Locals,0,Cassà de la Selva,Gironès,Girona,170448,20,"c. Molí, 9",17244,41.88905,2.875128,False,False,False,False,False,False,False,False,False,,,,,,
17010621,Centre de formació teatral El Galliner de Girona,ALTRES,Privat,Associacions,0,Girona,Gironès,Girona,170792,20,"c. Dr. Gaspar Casal, 5",17001,41.98148,2.821075,False,False,False,False,False,False,False,False,False,,,,,,
17010682,Institut Ticeris,INSTITUT,Públic,Departament d'Educació i Formació Professional,2,Sarrià de Ter,Gironès,Girona,171864,20,"c. Joan Fuster, 45",17840,42.01531,2.817168,False,False,False,True,True,False,False,False,False,,,,,,
17010694,Institut Escola El Bruel-Empuriabrava,INSTITUT,Públic,Departament d'Educació i Formació Professional,3,Castelló d'Empúries,Alt Empordà,Girona,170470,02,"c. de l'Olivera, 74-86",17486,42.26052,3.099156,False,True,True,True,False,False,False,False,False,,,,,,
17010700,Institut Sant Quirze,INSTITUT,Públic,Departament d'Educació i Formació Professional,1,Lloret de Mar,Selva,Girona,170950,34,"av. Càndida Masgrau i Campeny, s/n",17310,41.70557,2.833052,False,False,False,True,False,False,False,False,False,,,,,,
17010736,Escola de Dansa Dans,ALTRES,Privat,Persones Físiques,0,Banyoles,Pla de l'Estany,Girona,170157,28,"c. Conill, 20-22",17820,42.1189,2.762565,False,False,False,False,False,False,False,False,False,,,,,,
17010751,Centre Politècnic Comas,FORMACIO_PROFESSIONAL,Privat,Societats Mercantils,2,Blanes,Selva,Girona,170237,34,"av. Estació, 54",17300,41.67632,2.777936,False,False,False,False,False,True,True,False,False,,,,,,
17010761,LLI privada Petit Regne,LLAR_INFANTS,Privat,Societats Mercantils,1,Girona,Gironès,Girona,170792,20,"c. Universitat de Montpeller, 3",17003,41.9723,2.815695,True,False,False,False,False,False,False,False,False,,,,,,
17010773,CNTEC,FORMACIO_PROFESSIONAL,Privat,Societats Mercantils,2,Girona,Gironès,Girona,170792,20,"c. Marquès de Caldes de Montbuí, 7-9",17003,41.97001,2.815091,False,False,False,False,False,True,True,False,False,,,,,,
17010785,Escola Bressol Petit Món,LLAR_INFANTS,Privat,Persones Físiques,1,Palamós,Baix Empordà,Girona,171181,10,"c. Josep Joan, 27",17230,41.85216,3.128974,True,False,False,False,False,False,False,False,False,,,,,,
17010797,Institut Escola Caritat Serinyana - Cap de Creus,INSTITUT,Públic,Departament d'Educació i Formació Professional,3,Cadaqués,Alt Empordà,Girona,170329,02,"c. Teresa Miramont, s/n",17488,42.2909,3.275879,False,True,True,True,False,False,False,False,False,,,,,,
17010803,Institut Escola Vall de Ribes,INSTITUT,Públic,Departament d'Educació i Formació Professional,3,Ribes de Freser,Ripollès,Girona,171450,31,"pg. d'en Guimerà, 1-3",17534,42.30564,2.168705,False,True,True,True,False,False,False,False,False,,,,,,
17010815,Institut Escola Vila-romà,INSTITUT,Públic,Departament d'Educació i Formació Professional,3,Palamós,Baix Empordà,Girona,171181,10,"c. Riera, 29-31",17230,41.85988,3.129483,False,True,True,True,False,False,False,False,False,,,,,,
17010827,Institut Escola Greda,INSTITUT,Públic,Departament d'Educació i Formació Professional,3,Olot,Garrotxa,Girona,171143,19,"c. dels Garganta, 11",17800,42.19784,2.497203,False,True,True,True,False,False,False,False,False,,,,,,
17010839,Institut de Peralada,INSTITUT,Públic,Departament d'Educació i Formació Professional,1,Peralada,Alt Empordà,Girona,171328,02,"Camí de la Garriga, 4",17491,42.30894,3.012927,False,False,False,True,False,False,False,False,False,,,,,,
17010840,Institut La Sureda,INSTITUT,Públic,Departament d'Educació i Formació Professional,1,Palafrugell,Baix Empordà,Girona,171175,10,"c. de Pals, 91",17200,41.9216,3.162635,False,False,False,True,False,False,False,False,False,,,,,,
17010852,Escola de Dansa Daina,ALTRES,Privat,Persones Físiques,0,Blanes,Selva,Girona,170237,34,"av. de la Pau, 18",17300,41.6796,2.78997,False,False,False,False,False,False,False,False,False,,,,,,
17010864,Esc. de Música Municipal Conrad Saló,ALTRES,Públic,Corporacions Locals,0,La Bisbal d'Empordà,Baix Empordà,Girona,170221,10,"c. Estació, 2/pg. Marimón Asprer, 7-9",17100,41.9624,3.037398,False,False,False,False,False,False,False,False,False,,,,,,
17010876,El Rusc,ESCOLA,Privat,Cooperatives,1,La Vall d'en Bas,Garrotxa,Girona,172076,19,"ctra. de La Pinya, s/n.",17176,42.1844,2.445548,False,False,True,False,False,False,False,False,False,,,,,,
17010888,Escola Bressol Mimz,LLAR_INFANTS,Privat,Societats Mercantils,1,Girona,Gironès,Girona,170792,20,"c. Bisbe Lorenzana, 19",17002,41.97811,2.822049,True,False,False,False,False,False,False,False,False,,,,,,
17010891,International School of Costa Brava,ALTRES,Privat,Societats Mercantils,0,"Castell d'Aro, Platja d'Aro i s'Agaró",Baix Empordà,Girona,170486,10,"av. Fanals, 70",17250,41.8254,3.058036,False,False,False,False,False,False,False,False,False,,,,,,
17010906,Escola de Dansa Fitdanstudio,ALTRES,Privat,Societats Mercantils,0,Blanes,Selva,Girona,170237,34,"av. Estació, 15, 1r.",17300,41.677,2.78228,False,False,False,False,False,False,False,False,False,,,,,,
17010921,Institut Escola Montseny,INSTITUT,Públic,Departament d'Educació i Formació Professional,3,Breda,Selva,Girona,170274,34,"pg. de les Escoles, 28",17400,41.74823,2.553854,False,True,True,True,False,False,False,False,False,,,,,,
